date,log_return,action,turnover,return,equity,drawdown
2017-03-08,0.0068925865774811,1,0,0.006916395121729035,1.039349847567073,-0.006902966163594537
2017-03-09,0.0006679208842142385,1,0,0.0006681439930382727,1.0400442829243903,-0.0062394343459325485
2017-03-10,0.010498887418687921,1,0,0.010554194120689697,1.0510211121804878,0.0
2017-03-13,-0.0021699601426261503,1,0,-0.002167607481150746,1.048742910954878,-0.002167607481150635
2017-03-14,0.0033863152321547086,1,0,0.0033920552749497905,1.0523003048780488,0.0
2017-03-15,0.00483921506961106,1,0,0.004850942981186712,1.0574049536560977,0.0
2017-03-16,0.0029796647282840745,1,0,0.0029841083416271012,1.0605603645987804,0.0
2017-03-17,0.003611912997611292,1,0,0.003618443815911032,1.0643979426914634,0.0
2017-03-20,-0.004818859074975971,1,0,-0.004807267001248561,1.0592810975853657,-0.004807267001248672
2017-03-21,0.0006668636867566128,1,0,0.0006670860897797226,1.0599877292707316,-0.004143387772415297
2017-03-22,-0.023937798458883868,1,0,-0.02365356187769474,1.0349152439268292,-0.027698943771051865
2017-03-23,-0.009569070070495466,1,0,-0.009523432206136273,1.0250592987621951,-0.03695858696400289
2017-03-24,0.0007247102825394006,1,0,0.0007249729484846146,1.0258024390243903,-0.036260407991281496
2017-03-27,-0.016658137506686457,1,0,-0.016520157957244708,1.0088560206987804,-0.052181538280916095
2017-03-28,0.013910901749671264,1,0,0.014008108565229715,1.0229881853634146,-0.03890439436902615
2017-03-29,0.003637575628858423,1,0,0.0036441996364271483,1.0267161585365852,-0.03540197011241408
2017-03-30,0.010892674786489202,1,0,0.010952215959655787,1.0379609756341461,-0.024837484174826674
2017-03-31,-0.006063042700887251,1,0,-0.006044699547987031,1.0316868133939021,-0.030732048593449024
2017-04-03,0.0022646926731336565,1,0,0.0022672590265537806,1.034025914634146,-0.028534467081473225
2017-04-04,-0.000884043081002808,1,0,-0.0008836524300441795,1.0331121951219508,-0.02939290496034086
2017-04-05,0.007881620063048878,1,0,0.007912761792452816,1.041286965826829,-0.0217127222232274
2017-04-06,-0.006114314742965189,1,0,-0.006095660359531796,1.0349396341463413,-0.02767602920260548
2017-04-07,-0.005311313754812862,1,0,-0.005297233666862855,1.0294573170731705,-0.03282665647581129
2017-04-10,-0.0041031068333930104,1,0,-0.004094700591715905,1.0252419975878047,-0.03678694173783159
