date,log_return,action,turnover,return,equity,drawdown
2017-03-07,0.0004722510903773588,1,0,0.00047236261847927175,1.0091010924260921,-0.013724437651700505
2017-03-08,0.0068925865774811,1,0,0.006916395121729035,1.0160804342990792,-0.006902966163594315
2017-03-09,0.0006679208842142385,1,0,0.0006681439930382727,1.0167593223377,-0.0062394343459322155
2017-03-10,0.010498887418687921,1,0,0.010554194120689697,1.027490397599673,0.0
2017-03-13,-0.0021699601426261503,1,0,-0.002167607481150746,1.0252632017270253,-0.002167607481150746
2017-03-14,0.0033863152321547086,1,0,0.0033920552749497905,1.0287409511786554,0.0
2017-03-15,0.00483921506961106,1,0,0.004850942981186712,1.033731314875235,0.0
2017-03-16,0.0029796647282840745,1,0,0.0029841083416271012,1.0368160811149552,0.0
2017-03-17,0.003611912997611292,1,0,0.003618443815911032,1.0405677418519028,0.0
2017-03-20,-0.004818859074975971,1,0,-0.004807267001248561,1.0355654548839344,-0.004807267001248672
2017-03-21,0.0006668636867566128,1,0,0.0006670860897797226,1.0362562661939438,-0.004143387772415297
2017-03-22,-0.023937798458883868,1,0,-0.02365356187769474,1.0117451144803764,-0.027698943771051976
2017-03-23,-0.009569070070495466,1,0,-0.009523432206136273,1.002109828472733,-0.036958586964003004
2017-03-24,0.0007247102825394006,1,0,0.0007249729484846146,1.0028363309897863,-0.036260407991281496
2017-03-27,-0.0010005003335835344,0,1,-0.0010000000000000009,1.0018334946587966,-0.03722414758329018
2017-03-28,0.012910401416087737,1,1,0.012994100456664492,1.0148514197292442,-0.024713741439736703
2017-03-29,-0.0010005003335835344,0,1,-0.0010000000000000009,1.013836568309515,-0.02568902769829695
2017-03-30,0.00989217445290573,1,1,0.009941263743696194,1.0239153850280838,-0.01600314535426861
2017-03-31,-0.006063042700887251,1,0,-0.006044699547987031,1.0177261241630275,-0.021951110696766363
2017-04-03,0.0022646926731336565,1,0,0.0022672590265537806,1.0200335729045957,-0.019733620524082673
2017-04-04,-0.000884043081002808,1,0,-0.0008836524300441795,1.019132217759172,-0.020599835292397173
2017-04-05,0.007881620063048878,1,0,0.007912761792452816,1.0271963682333143,-0.012850075089577029
2017-04-06,-0.006114314742965189,1,0,-0.006095660359531796,1.0209349280500195,-0.018867405755768174
2017-04-07,-0.005311313754812862,1,0,-0.005297233666862855,1.0155267971774766,-0.024064694365655392
2017-04-10,-0.0041031068333930104,1,0,-0.004094700591715905,1.0113685190001707,-0.02806085723911278
2017-04-11,0.00019014995061071997,1,0,0.00019016803025850848,1.0115608489592944,-0.02787602548680268
2017-04-12,-0.00385676834418188,1,0,-0.003849340565293957,1.0076670067491322,-0.031618061736391145
2017-04-13,0.003072292979275542,1,0,0.003077017308286134,1.0107676155698881,-0.02863833375132241
2017-04-17,0.0004042117997473104,1,0,0.00040429350434512124,1.0111762623512655,-0.028245618539288198
2017-04-18,0.013176696163565382,1,0,0.013263891385201232,1.0245883944663865,-0.015356373970499826
